CustomerID,CustomerName,Age,Gender,Location,OrderID,OrderDate,Category,Sales
C02584,Priya,59,Male,Pune,O18296,2023-12-03,Fashion,27985
C02559,Rohan,24,Male,Kolhapur,O18297,2023-11-11,Home,25665
C01482,Vikram,19,Female,Pune,O18298,2023-04-04,Beauty,22760
C01560,Pooja,42,Female,Chennai,O18299,2023-08-05,Beauty,29080
C02588,Neha,57,Female,Mumbai,O18300,2023-01-22,Beauty,3673
C01508,Amit,29,Male,Bangalore,O18301,2023-05-06,Beauty,529
C02064,Neha,47,Female,Kolhapur,O18302,2023-09-25,Home,4354
C02001,Rohan,47,Female,Nashik,O18303,2023-05-23,Beauty,23494
C02291,Rahul,46,Male,Hyderabad,O18304,2023-09-25,Electronics,6846
C01974,Rohan,58,Female,Hyderabad,O18305,2023-12-08,Electronics,17607
C00912,Akash,28,Female,Bangalore,O18306,2023-04-13,Fashion,12940
C01295,Vikram,40,Male,Mumbai,O18307,2023-02-25,Fashion,29849
C02809,Rahul,34,Female,Pune,O18308,2023-08-15,Beauty,18974
C01803,Amit,30,Female,Delhi,O18309,2023-04-16,Fashion,15249
C02753,Pooja,50,Female,Bangalore,O18310,2023-05-24,Beauty,18459
C01754,Neha,18,Female,Hyderabad,O18311,2023-02-02,Electronics,2990
C00115,Rohan,57,Female,Hyderabad,O18312,2023-04-27,Electronics,19082
C01604,Kiran,30,Female,Pune,O18313,2023-06-20,Electronics,24095
C01323,Priya,55,Male,Hyderabad,O18314,2023-11-01,Electronics,6212
C01861,Amit,20,Male,Hyderabad,O18315,2023-11-30,Fashion,22260
C02445,Priya,33,Male,Pune,O18316,2023-01-18,Fashion,20445
C02442,Rahul,59,Female,Mumbai,O18317,2023-08-24,Beauty,20929
C01099,Akash,24,Male,Nashik,O18318,2023-06-17,Fashion,18010
C00978,Amit,20,Male,Chennai,O18319,2023-12-29,Electronics,20848
C01506,Akash,31,Male,Kolhapur,O18320,2023-12-12,Electronics,28997
C01127,Akash,33,Female,Nashik,O18321,2023-12-01,Beauty,26652
C00297,Pooja,21,Male,Hyderabad,O18322,2023-12-22,Electronics,14511
C02226,Rahul,48,Female,Chennai,O18323,2023-06-04,Electronics,11971
C02363,Rohan,30,Male,Chennai,O18324,2023-08-28,Beauty,26493
C01063,Kiran,44,Male,Mumbai,O18325,2023-04-28,Beauty,4703
C00259,Vikram,18,Male,Kolhapur,O18326,2023-03-22,Home,23356
C02055,Akash,42,Male,Delhi,O18327,2023-11-06,Fashion,3905
C02097,Rahul,54,Female,Mumbai,O18328,2023-12-10,Fashion,26607
C02209,Pooja,28,Male,Kolhapur,O18329,2023-06-17,Beauty,8236
C01893,Amit,26,Male,Pune,O18330,2023-06-22,Home,5228
C00176,Sneha,24,Male,Pune,O18331,2023-12-21,Fashion,18717
C01001,Sneha,31,Female,Pune,O18332,2023-11-20,Electronics,15785
C01919,Kiran,47,Male,Hyderabad,O18333,2023-08-06,Beauty,5192
C02503,Pooja,41,Male,Bangalore,O18334,2023-08-16,Beauty,5021
C01668,Rahul,20,Female,Hyderabad,O18335,2023-07-10,Fashion,12341
C00276,Pooja,56,Female,Mumbai,O18336,2023-08-14,Electronics,12345
C02546,Vikram,44,Male,Delhi,O18337,2023-06-17,Electronics,15068
C00676,Vikram,18,Male,Delhi,O18338,2023-10-24,Beauty,1254
C01824,Rohan,55,Male,Delhi,O18339,2023-07-08,Beauty,14078
C01052,Sneha,43,Male,Kolhapur,O18340,2023-07-12,Electronics,7159
C01357,Sneha,23,Female,Chennai,O18341,2023-01-01,Beauty,15426
C02104,Vikram,59,Male,Delhi,O18342,2023-01-09,Home,4301
C00547,Pooja,29,Male,Chennai,O18343,2023-03-16,Fashion,28526
C01136,Kiran,55,Male,Bangalore,O18344,2023-12-02,Electronics,14559
C02084,Kiran,52,Female,Nashik,O18345,2023-12-15,Fashion,3031
C02041,Akash,27,Female,Delhi,O18346,2023-05-23,Home,29250
C00439,Amit,26,Male,Chennai,O18347,2023-11-11,Beauty,15524
C01753,Sneha,40,Female,Hyderabad,O18348,2023-07-13,Fashion,1765
C01616,Vikram,47,Male,Kolhapur,O18349,2023-01-10,Fashion,15241
C01850,Pooja,39,Male,Kolhapur,O18350,2023-05-19,Beauty,8344
C02643,Rahul,26,Female,Delhi,O18351,2023-01-30,Fashion,25351
C01601,Amit,36,Female,Kolhapur,O18352,2023-10-06,Fashion,24915
C01664,Kiran,25,Female,Pune,O18353,2023-10-05,Home,18925
C00307,Priya,21,Male,Mumbai,O18354,2023-02-11,Fashion,28988
C00619,Priya,22,Female,Hyderabad,O18355,2023-08-16,Beauty,8869
C01133,Pooja,36,Male,Bangalore,O18356,2023-10-12,Beauty,9362
C01396,Neha,35,Female,Hyderabad,O18357,2023-07-20,Beauty,1311
C02405,Neha,46,Male,Pune,O18358,2023-11-17,Electronics,11739
C02229,Sneha,36,Male,Delhi,O18359,2023-07-29,Home,26642
C01380,Rahul,23,Male,Delhi,O18360,2023-06-27,Fashion,28111
C01700,Akash,22,Female,Kolhapur,O18361,2023-03-27,Fashion,9022
C02116,Pooja,22,Female,Kolhapur,O18362,2023-02-17,Beauty,4055
C02340,Priya,25,Female,Bangalore,O18363,2023-10-20,Beauty,7196
C02740,Priya,44,Male,Nashik,O18364,2023-07-25,Beauty,12279
C00181,Rahul,54,Female,Kolhapur,O18365,2023-12-08,Beauty,10597
C02482,Sneha,55,Female,Mumbai,O18366,2023-12-13,Electronics,7937
C01488,Neha,54,Female,Delhi,O18367,2023-11-22,Home,673
C00914,Rohan,35,Female,Chennai,O18368,2023-11-07,Home,26921
C01558,Sneha,43,Male,Bangalore,O18369,2023-11-02,Electronics,23504
C02114,Sneha,59,Female,Nashik,O18370,2023-11-06,Fashion,8783
C01045,Kiran,33,Male,Kolhapur,O18371,2023-07-10,Fashion,3057
C01636,Akash,39,Male,Nashik,O18372,2023-12-27,Home,7539
C02432,Akash,40,Male,Nashik,O18373,2023-01-16,Home,19532
C01639,Priya,20,Male,Delhi,O18374,2023-05-08,Fashion,17482
C01583,Akash,20,Male,Chennai,O18375,2023-10-30,Electronics,6164
C02087,Priya,29,Female,Nashik,O18376,2023-07-04,Electronics,29585
C01309,Sneha,40,Female,Hyderabad,O18377,2023-05-10,Fashion,2684
C00822,Rahul,28,Male,Bangalore,O18378,2023-06-14,Electronics,3225
C00602,Rohan,59,Female,Bangalore,O18379,2023-04-03,Beauty,21068
C01621,Rahul,46,Male,Bangalore,O18380,2023-10-06,Home,6213
C00785,Sneha,23,Male,Delhi,O18381,2023-08-01,Fashion,26142
C01212,Vikram,33,Male,Bangalore,O18382,2023-05-21,Beauty,22650
C00671,Pooja,51,Male,Hyderabad,O18383,2023-04-25,Beauty,25419
C01267,Neha,54,Female,Mumbai,O18384,2023-11-17,Electronics,27419
C01097,Pooja,28,Male,Mumbai,O18385,2023-10-31,Electronics,29512
C02527,Rohan,28,Female,Pune,O18386,2023-01-07,Home,19562
C01998,Akash,42,Female,Hyderabad,O18387,2023-02-25,Home,18225
C02609,Pooja,36,Female,Hyderabad,O18388,2023-07-11,Fashion,25110
C00101,Akash,49,Female,Bangalore,O18389,2023-01-22,Home,29342
C02562,Sneha,25,Male,Nashik,O18390,2023-11-15,Beauty,28670
C01780,Rohan,29,Female,Kolhapur,O18391,2023-03-21,Home,13173
C00176,Kiran,58,Male,Pune,O18392,2023-10-11,Beauty,21314
C00238,Neha,52,Female,Chennai,O18393,2023-04-13,Beauty,21058
C02958,Neha,23,Male,Chennai,O18394,2023-08-05,Fashion,7800
C01123,Vikram,38,Male,Hyderabad,O18395,2023-05-22,Electronics,7015
C02919,Kiran,43,Female,Hyderabad,O18396,2023-03-26,Home,5787
C01978,Priya,18,Female,Hyderabad,O18397,2023-03-18,Fashion,14787
C02543,Neha,34,Female,Delhi,O18398,2023-09-15,Home,6433
C02995,Amit,52,Male,Kolhapur,O18399,2023-11-03,Beauty,22536
C02004,Priya,44,Female,Hyderabad,O18400,2023-08-16,Home,5088
C01538,Neha,19,Female,Chennai,O18401,2023-03-19,Electronics,23676
C00755,Sneha,53,Female,Delhi,O18402,2023-06-11,Home,22330
C02259,Rohan,18,Male,Nashik,O18403,2023-03-23,Home,21134
C01147,Rohan,27,Female,Chennai,O18404,2023-08-04,Beauty,12548
C01412,Amit,48,Female,Hyderabad,O18405,2023-02-20,Home,18997
C00140,Sneha,54,Male,Nashik,O18406,2023-06-13,Electronics,2267
C00541,Amit,22,Female,Chennai,O18407,2023-09-08,Home,10080
C01415,Akash,58,Male,Mumbai,O18408,2023-08-01,Beauty,17083
C00270,Rahul,30,Male,Nashik,O18409,2023-07-30,Fashion,9203
C01036,Neha,41,Male,Delhi,O18410,2023-06-12,Beauty,7141
C01891,Sneha,44,Male,Kolhapur,O18411,2023-11-15,Beauty,3232
C00506,Rahul,18,Male,Kolhapur,O18412,2023-12-26,Beauty,11434
C01130,Rahul,37,Male,Nashik,O18413,2023-03-26,Fashion,17947
C02080,Rohan,25,Male,Delhi,O18414,2023-01-03,Electronics,23299
C01873,Rohan,20,Male,Nashik,O18415,2023-01-05,Beauty,27847
C01093,Kiran,49,Male,Bangalore,O18416,2023-08-23,Beauty,6803
C00813,Akash,42,Male,Hyderabad,O18417,2023-10-02,Electronics,6678
C00362,Sneha,42,Male,Kolhapur,O18418,2023-10-17,Electronics,11571
C01457,Vikram,31,Male,Pune,O18419,2023-01-20,Home,22963
C00929,Sneha,44,Male,Nashik,O18420,2023-11-25,Electronics,12162
C00100,Akash,49,Male,Pune,O18421,2023-07-14,Fashion,27549
C01682,Rohan,44,Female,Pune,O18422,2023-05-29,Beauty,10860
C02057,Rohan,21,Male,Pune,O18423,2023-04-26,Beauty,14245
C02745,Neha,56,Female,Kolhapur,O18424,2023-01-04,Fashion,11155
C01053,Pooja,28,Female,Kolhapur,O18425,2023-01-22,Home,21265
C02510,Rohan,20,Female,Mumbai,O18426,2023-11-23,Beauty,13766
C00921,Amit,42,Female,Pune,O18427,2023-07-09,Beauty,24459
C02438,Neha,41,Female,Chennai,O18428,2023-01-12,Home,3509
C00632,Priya,26,Female,Bangalore,O18429,2023-07-08,Home,25480
C00682,Pooja,25,Male,Pune,O18430,2023-11-13,Home,16367
C02205,Pooja,56,Female,Bangalore,O18431,2023-01-27,Fashion,21467
C02383,Amit,48,Male,Delhi,O18432,2023-12-06,Fashion,26199
C02308,Pooja,34,Male,Nashik,O18433,2023-05-22,Electronics,14765
C02130,Vikram,48,Female,Chennai,O18434,2023-01-07,Home,19676
C00754,Rohan,21,Male,Hyderabad,O18435,2023-01-10,Fashion,9717
C01465,Rohan,21,Male,Kolhapur,O18436,2023-06-28,Fashion,18416
C00720,Neha,54,Female,Nashik,O18437,2023-01-03,Electronics,1027
C00075,Akash,25,Male,Nashik,O18438,2023-04-13,Fashion,27856
C01294,Amit,59,Female,Pune,O18439,2023-10-27,Beauty,12026
C01923,Rohan,23,Female,Bangalore,O18440,2023-02-23,Fashion,23722
C02674,Rahul,26,Female,Chennai,O18441,2023-06-11,Home,19330
C00062,Kiran,59,Female,Bangalore,O18442,2023-08-18,Electronics,7690
C00874,Rohan,25,Female,Hyderabad,O18443,2023-12-11,Home,25322
C00320,Sneha,49,Male,Kolhapur,O18444,2023-07-30,Home,27064
C02150,Rahul,32,Female,Delhi,O18445,2023-10-08,Electronics,16116
C01453,Akash,35,Female,Pune,O18446,2023-03-11,Beauty,1127
C00874,Rahul,40,Male,Bangalore,O18447,2023-10-28,Electronics,2616
C01746,Pooja,22,Female,Nashik,O18448,2023-03-09,Beauty,16512
C02303,Kiran,44,Female,Pune,O18449,2023-10-09,Beauty,22925
C01556,Priya,50,Female,Chennai,O18450,2023-10-09,Home,7207
C02618,Kiran,19,Female,Mumbai,O18451,2023-06-03,Home,13184
C00112,Rohan,59,Female,Nashik,O18452,2023-08-12,Home,9299
C00461,Neha,55,Female,Bangalore,O18453,2023-12-14,Home,16426
C02756,Vikram,45,Female,Delhi,O18454,2023-07-08,Electronics,23312
C00887,Akash,41,Male,Chennai,O18455,2023-02-10,Fashion,19077
C01116,Neha,38,Female,Hyderabad,O18456,2023-06-22,Electronics,27509
C01076,Rohan,48,Male,Bangalore,O18457,2023-08-26,Fashion,22286
C00520,Neha,28,Female,Mumbai,O18458,2023-09-27,Electronics,16421
C00812,Sneha,45,Female,Hyderabad,O18459,2023-06-14,Home,797
C02284,Rahul,57,Female,Delhi,O18460,2023-05-10,Fashion,22710
C01925,Vikram,21,Male,Pune,O18461,2023-01-05,Electronics,12264
C01605,Rohan,59,Male,Pune,O18462,2023-12-24,Electronics,20177
C00927,Pooja,33,Male,Bangalore,O18463,2023-05-10,Beauty,15997
C00557,Akash,29,Female,Hyderabad,O18464,2023-06-25,Electronics,10236
C02697,Pooja,39,Female,Mumbai,O18465,2023-01-22,Home,15350
C02282,Rahul,52,Male,Mumbai,O18466,2023-02-10,Electronics,22041
C01056,Vikram,33,Male,Delhi,O18467,2023-06-02,Electronics,26558
C00579,Rahul,41,Female,Chennai,O18468,2023-02-15,Home,5689
C00542,Amit,52,Female,Hyderabad,O18469,2023-12-16,Fashion,13457
C02162,Pooja,45,Female,Hyderabad,O18470,2023-01-09,Fashion,25857
C02252,Rahul,59,Male,Pune,O18471,2023-04-11,Home,18933
C01053,Rahul,46,Male,Kolhapur,O18472,2023-02-16,Fashion,20568
C02691,Neha,38,Female,Nashik,O18473,2023-11-26,Beauty,28283
C00474,Rohan,42,Female,Delhi,O18474,2023-07-26,Electronics,23869
C02745,Neha,56,Female,Delhi,O18475,2023-08-29,Electronics,20168
C02301,Amit,48,Male,Chennai,O18476,2023-01-03,Fashion,29041
C00905,Kiran,32,Female,Delhi,O18477,2023-09-21,Fashion,16966
C01946,Kiran,59,Male,Hyderabad,O18478,2023-02-05,Fashion,21334
C00386,Neha,52,Male,Nashik,O18479,2023-10-26,Home,26885
C00062,Priya,55,Male,Pune,O18480,2023-08-31,Beauty,14778
C00515,Pooja,39,Female,Delhi,O18481,2023-08-26,Beauty,8832
C00430,Neha,22,Female,Kolhapur,O18482,2023-11-15,Fashion,28961
C00580,Sneha,30,Male,Kolhapur,O18483,2023-08-07,Home,15845
C01561,Sneha,49,Male,Pune,O18484,2023-07-20,Fashion,28073
C01165,Akash,20,Female,Chennai,O18485,2023-01-27,Home,12415
C02791,Amit,32,Male,Kolhapur,O18486,2023-03-30,Home,2331
C01324,Amit,44,Female,Delhi,O18487,2023-09-26,Electronics,23627
C02723,Neha,44,Female,Hyderabad,O18488,2023-11-03,Fashion,6597
C02359,Vikram,47,Female,Pune,O18489,2023-11-20,Electronics,27033
C00471,Rahul,23,Female,Bangalore,O18490,2023-05-04,Electronics,6015
C01417,Rohan,42,Male,Nashik,O18491,2023-10-08,Beauty,21814
C01666,Rahul,45,Female,Chennai,O18492,2023-09-12,Home,23820
C01469,Rahul,39,Male,Delhi,O18493,2023-12-25,Home,1430
C00809,Amit,21,Male,Hyderabad,O18494,2023-01-02,Home,21891
C00172,Amit,32,Male,Pune,O18495,2023-11-25,Home,2788
C02624,Sneha,43,Female,Mumbai,O18496,2023-05-03,Electronics,3171
C00031,Amit,35,Female,Hyderabad,O18497,2023-08-24,Home,5920
C00047,Neha,26,Male,Hyderabad,O18498,2023-03-18,Beauty,26092
C00130,Sneha,21,Female,Kolhapur,O18499,2023-03-19,Beauty,16000
C02400,Pooja,22,Female,Mumbai,O18500,2023-11-28,Electronics,26251
C00978,Rahul,23,Female,Mumbai,O18501,2023-06-12,Electronics,17904
C01646,Pooja,29,Female,Nashik,O18502,2023-05-30,Fashion,12533
C01605,Rahul,48,Female,Bangalore,O18503,2023-02-17,Fashion,26061
C00058,Rahul,26,Male,Bangalore,O18504,2023-04-24,Home,14689
C01130,Akash,24,Female,Kolhapur,O18505,2023-03-05,Electronics,3453
C02860,Rahul,46,Female,Bangalore,O18506,2023-05-30,Electronics,5382
C01354,Vikram,31,Male,Hyderabad,O18507,2023-03-14,Beauty,10953
C00768,Pooja,37,Female,Nashik,O18508,2023-02-16,Beauty,7435
C00683,Rahul,49,Male,Hyderabad,O18509,2023-10-23,Beauty,16333
C02009,Priya,39,Male,Hyderabad,O18510,2023-12-28,Electronics,22192
C02334,Priya,53,Female,Kolhapur,O18511,2023-06-30,Fashion,6776
C01791,Priya,35,Male,Bangalore,O18512,2023-09-16,Electronics,21080
C01478,Neha,57,Male,Pune,O18513,2023-04-05,Electronics,8597
C00886,Sneha,42,Female,Nashik,O18514,2023-04-11,Electronics,22361
C00397,Pooja,48,Male,Kolhapur,O18515,2023-03-24,Fashion,22991
C01539,Rahul,52,Female,Kolhapur,O18516,2023-03-23,Beauty,15923
C02074,Kiran,43,Male,Hyderabad,O18517,2023-05-01,Home,10239
C00313,Sneha,21,Female,Hyderabad,O18518,2023-01-03,Home,13422
C02174,Kiran,59,Male,Hyderabad,O18519,2023-01-13,Home,5984
C01589,Rohan,37,Female,Bangalore,O18520,2023-06-13,Fashion,3680
C01222,Vikram,51,Female,Delhi,O18521,2023-04-15,Fashion,17070
C00811,Rohan,29,Male,Bangalore,O18522,2023-12-11,Home,20360
C02236,Amit,33,Male,Kolhapur,O18523,2023-12-14,Home,5971
C02746,Sneha,59,Female,Delhi,O18524,2023-06-15,Fashion,19916
C02858,Kiran,22,Male,Kolhapur,O18525,2023-03-16,Home,15041
C02764,Akash,52,Male,Bangalore,O18526,2023-03-01,Electronics,28006
C02033,Rahul,44,Male,Nashik,O18527,2023-08-21,Beauty,546
C01508,Neha,18,Female,Kolhapur,O18528,2023-03-14,Fashion,19752
C00450,Pooja,51,Female,Pune,O18529,2023-10-05,Beauty,14934
C02571,Rahul,49,Female,Pune,O18530,2023-05-29,Home,20796
C01895,Pooja,56,Male,Hyderabad,O18531,2023-05-03,Home,15340
C01378,Akash,50,Male,Bangalore,O18532,2023-10-16,Fashion,3537
C02706,Rahul,48,Male,Delhi,O18533,2023-01-04,Fashion,3805
C00597,Vikram,30,Female,Delhi,O18534,2023-08-25,Electronics,29594
C02148,Amit,19,Female,Pune,O18535,2023-07-27,Fashion,15762
C00616,Priya,47,Female,Hyderabad,O18536,2023-06-21,Beauty,18497
C00948,Akash,27,Female,Kolhapur,O18537,2023-07-26,Fashion,13764
C01582,Amit,40,Male,Nashik,O18538,2023-05-30,Electronics,6860
C00556,Rahul,50,Male,Delhi,O18539,2023-08-12,Beauty,23201
C00278,Kiran,56,Male,Bangalore,O18540,2023-02-28,Home,27564
C02014,Amit,46,Female,Hyderabad,O18541,2023-10-20,Fashion,27229
C00491,Neha,47,Male,Chennai,O18542,2023-05-31,Home,10392
C00255,Amit,51,Male,Bangalore,O18543,2023-06-10,Electronics,8645
C02429,Rohan,56,Female,Bangalore,O18544,2023-04-23,Fashion,10128
C00892,Vikram,34,Female,Kolhapur,O18545,2023-08-20,Electronics,612
C00542,Akash,39,Male,Pune,O18546,2023-07-05,Home,4741
C01288,Priya,22,Female,Nashik,O18547,2023-08-27,Beauty,19575
C01634,Rahul,28,Male,Kolhapur,O18548,2023-09-04,Electronics,15943
C00825,Akash,39,Male,Kolhapur,O18549,2023-05-20,Fashion,20468
C02927,Sneha,49,Female,Bangalore,O18550,2023-04-22,Fashion,29152
C01353,Akash,41,Female,Kolhapur,O18551,2023-07-14,Home,12528
C00281,Neha,28,Male,Mumbai,O18552,2023-05-05,Home,11275
C01299,Akash,28,Female,Hyderabad,O18553,2023-12-22,Home,19229
C00773,Sneha,34,Female,Mumbai,O18554,2023-08-27,Home,15023
C02891,Amit,49,Male,Nashik,O18555,2023-01-01,Fashion,10850
C02767,Rohan,36,Male,Kolhapur,O18556,2023-05-01,Fashion,555
C00328,Amit,44,Male,Bangalore,O18557,2023-03-30,Fashion,1080
C02259,Amit,49,Female,Kolhapur,O18558,2023-01-20,Electronics,4045
C02775,Sneha,42,Female,Bangalore,O18559,2023-09-30,Beauty,13317
C00923,Pooja,45,Female,Pune,O18560,2023-06-26,Beauty,12503
C00552,Priya,57,Male,Pune,O18561,2023-04-24,Beauty,13236
C02074,Sneha,44,Female,Chennai,O18562,2023-10-09,Electronics,8061
C02075,Amit,31,Male,Kolhapur,O18563,2023-01-27,Home,10628
C00702,Akash,59,Female,Pune,O18564,2023-07-07,Home,24621
C01920,Priya,56,Male,Chennai,O18565,2023-03-28,Home,13974
C02730,Rahul,19,Female,Nashik,O18566,2023-03-21,Fashion,2167
C02461,Kiran,34,Male,Nashik,O18567,2023-06-29,Electronics,29087
C00167,Rahul,18,Male,Pune,O18568,2023-02-24,Beauty,8910
C00169,Neha,49,Male,Chennai,O18569,2023-09-04,Home,9583
C00229,Amit,36,Male,Delhi,O18570,2023-11-13,Beauty,4926
C02003,Akash,31,Female,Pune,O18571,2023-08-21,Home,5758
C00367,Pooja,48,Female,Bangalore,O18572,2023-09-27,Beauty,12278
C00528,Rohan,35,Female,Chennai,O18573,2023-04-19,Fashion,7147
C00791,Rohan,31,Female,Bangalore,O18574,2023-08-26,Electronics,14167
C00524,Priya,31,Female,Chennai,O18575,2023-11-03,Home,24822
C01096,Pooja,41,Male,Hyderabad,O18576,2023-06-04,Home,27404
C01669,Kiran,22,Female,Chennai,O18577,2023-06-17,Home,1343
C02154,Rahul,33,Female,Mumbai,O18578,2023-03-09,Home,12799
C02780,Kiran,22,Male,Chennai,O18579,2023-09-22,Electronics,27044
C01909,Vikram,30,Female,Chennai,O18580,2023-08-23,Electronics,4011
C01306,Rahul,33,Female,Kolhapur,O18581,2023-02-08,Home,7208
C00133,Rahul,32,Female,Delhi,O18582,2023-05-23,Beauty,20721
C02582,Rahul,48,Male,Delhi,O18583,2023-12-11,Fashion,1619
C02317,Akash,22,Male,Kolhapur,O18584,2023-01-18,Home,29403
C02721,Sneha,38,Female,Nashik,O18585,2023-02-21,Fashion,26877
C01643,Akash,47,Male,Hyderabad,O18586,2023-08-10,Beauty,9827
C02839,Rohan,40,Female,Hyderabad,O18587,2023-10-20,Home,6534
C01889,Akash,55,Male,Pune,O18588,2023-03-21,Home,13858
C01771,Kiran,46,Male,Hyderabad,O18589,2023-06-30,Fashion,4265
C00018,Akash,30,Female,Delhi,O18590,2023-05-20,Home,24798
C01778,Sneha,49,Male,Mumbai,O18591,2023-07-28,Beauty,6897
C00117,Priya,59,Female,Chennai,O18592,2023-12-01,Electronics,14330
C00798,Pooja,44,Male,Mumbai,O18593,2023-10-08,Fashion,10571
C02599,Priya,51,Female,Delhi,O18594,2023-05-02,Electronics,23315
C02977,Vikram,50,Male,Kolhapur,O18595,2023-07-30,Fashion,24842
C01712,Rohan,21,Female,Pune,O18596,2023-12-10,Electronics,14117
C00753,Vikram,35,Female,Kolhapur,O18597,2023-05-15,Beauty,18822
C02470,Vikram,23,Female,Mumbai,O18598,2023-06-26,Beauty,19939
C01393,Pooja,45,Female,Chennai,O18599,2023-02-08,Home,15209
C02694,Pooja,44,Male,Chennai,O18600,2023-03-16,Beauty,25270
C02606,Sneha,43,Female,Mumbai,O18601,2023-12-19,Beauty,19980
C02098,Sneha,37,Male,Pune,O18602,2023-02-18,Home,1529
C00678,Priya,30,Male,Mumbai,O18603,2023-08-05,Fashion,2004
C00106,Sneha,45,Female,Kolhapur,O18604,2023-09-03,Beauty,1364
C00658,Sneha,51,Female,Bangalore,O18605,2023-08-19,Beauty,19074
C01947,Neha,40,Female,Nashik,O18606,2023-09-12,Electronics,15538
C01449,Amit,27,Female,Delhi,O18607,2023-07-22,Beauty,26759
C01096,Priya,47,Male,Mumbai,O18608,2023-05-24,Home,10910
C00988,Pooja,39,Female,Mumbai,O18609,2023-12-18,Beauty,17373
C02890,Priya,22,Female,Kolhapur,O18610,2023-10-23,Electronics,7627
C01809,Pooja,26,Female,Pune,O18611,2023-01-07,Beauty,22198
C01783,Akash,21,Female,Mumbai,O18612,2023-04-11,Electronics,27383
C00446,Amit,59,Male,Pune,O18613,2023-10-23,Beauty,22239
C01949,Neha,18,Male,Delhi,O18614,2023-11-22,Fashion,18926
C02118,Neha,51,Male,Bangalore,O18615,2023-08-16,Home,10233
C01998,Kiran,58,Female,Hyderabad,O18616,2023-04-13,Beauty,22764
C02198,Rohan,43,Male,Delhi,O18617,2023-04-02,Fashion,29223
C00774,Pooja,35,Female,Mumbai,O18618,2023-10-05,Fashion,5382
C01562,Rohan,33,Male,Nashik,O18619,2023-12-23,Home,25197
C01676,Akash,40,Female,Bangalore,O18620,2023-07-06,Electronics,6435
C01123,Neha,53,Male,Hyderabad,O18621,2023-05-26,Fashion,3788
C01302,Akash,43,Female,Hyderabad,O18622,2023-09-24,Home,15530
C01587,Vikram,19,Female,Chennai,O18623,2023-04-29,Beauty,14254
C01687,Amit,22,Male,Chennai,O18624,2023-09-21,Electronics,23997
C00944,Kiran,46,Female,Mumbai,O18625,2023-10-03,Electronics,25113
C00455,Akash,21,Male,Kolhapur,O18626,2023-07-22,Electronics,29255
C01128,Kiran,52,Male,Chennai,O18627,2023-02-28,Fashion,10616
C00946,Amit,39,Male,Hyderabad,O18628,2023-12-13,Fashion,18845
C00601,Priya,25,Female,Hyderabad,O18629,2023-06-02,Home,15967
C02701,Akash,38,Male,Delhi,O18630,2023-07-05,Electronics,21989
C00725,Sneha,25,Female,Kolhapur,O18631,2023-04-25,Electronics,16534
C02281,Rahul,22,Female,Chennai,O18632,2023-10-02,Home,4336
C01418,Neha,38,Male,Chennai,O18633,2023-12-28,Beauty,21718
C01525,Neha,44,Male,Delhi,O18634,2023-08-24,Electronics,17910
C00251,Neha,55,Female,Hyderabad,O18635,2023-03-07,Electronics,22812
C01545,Priya,22,Female,Pune,O18636,2023-09-20,Home,25747
C00079,Rahul,38,Male,Mumbai,O18637,2023-02-20,Home,28439
C00898,Amit,25,Female,Pune,O18638,2023-12-17,Fashion,21009
C02969,Priya,39,Female,Pune,O18639,2023-11-27,Beauty,1127
C00781,Neha,35,Female,Hyderabad,O18640,2023-08-20,Fashion,12783
C00226,Neha,21,Male,Mumbai,O18641,2023-12-26,Fashion,5786
C01075,Rohan,21,Male,Pune,O18642,2023-01-13,Home,29264
C01210,Kiran,54,Male,Nashik,O18643,2023-11-11,Fashion,10957
C01058,Kiran,32,Female,Nashik,O18644,2023-10-21,Beauty,20044
C00803,Rohan,55,Male,Nashik,O18645,2023-01-20,Electronics,20651
C00742,Vikram,44,Male,Delhi,O18646,2023-08-01,Fashion,6341
C02179,Rohan,38,Female,Delhi,O18647,2023-09-27,Fashion,25961
C02680,Kiran,21,Male,Mumbai,O18648,2023-02-09,Fashion,29869
C02886,Neha,28,Male,Pune,O18649,2023-05-15,Beauty,6925
C02807,Sneha,36,Male,Nashik,O18650,2023-09-19,Beauty,17858
C00704,Kiran,36,Female,Bangalore,O18651,2023-06-30,Beauty,25464
C02545,Rahul,44,Female,Chennai,O18652,2023-08-15,Home,16555
C01427,Sneha,57,Male,Bangalore,O18653,2023-09-22,Electronics,21908
C02371,Priya,59,Female,Mumbai,O18654,2023-04-16,Home,10876
C00615,Kiran,45,Male,Chennai,O18655,2023-11-17,Electronics,29459
C00329,Amit,22,Male,Mumbai,O18656,2023-04-06,Fashion,5952
C01396,Akash,42,Male,Bangalore,O18657,2023-10-22,Beauty,5214
C01484,Akash,20,Male,Pune,O18658,2023-05-03,Beauty,25487
C00133,Rahul,43,Female,Pune,O18659,2023-10-04,Beauty,25482
C00835,Pooja,27,Male,Hyderabad,O18660,2023-02-06,Fashion,13387
C02699,Akash,41,Female,Chennai,O18661,2023-09-25,Electronics,8688
C00121,Rahul,46,Female,Kolhapur,O18662,2023-07-17,Home,18908
C02654,Pooja,24,Male,Mumbai,O18663,2023-09-12,Home,9840
C01476,Priya,40,Male,Kolhapur,O18664,2023-01-15,Fashion,28344
